evaluations raw_y
499 146.8800000000
800 -1.0000000000
evaluations raw_y
1 -76.0000000000
2 -57.0000000000
23 -45.0000000000
26 -43.0000000000
53 -34.0000000000
56 -33.0000000000
65 -32.0000000000
83 -27.0000000000
86 -24.0000000000
110 -23.0000000000
113 -18.0000000000
116 -16.0000000000
134 -15.0000000000
146 -10.0000000000
152 -9.0000000000
173 -8.0000000000
179 -5.0000000000
194 -4.0000000000
206 276.3600000000
335 289.4500000000
640 -2.0000000000
evaluations raw_y
1 -142.0000000000
2 -110.0000000000
4 -104.0000000000
7 -101.0000000000
8 -77.0000000000
14 -75.0000000000
17 -69.0000000000
18 -52.0000000000
23 -39.0000000000
53 -30.0000000000
59 -29.0000000000
74 -28.0000000000
83 -20.0000000000
113 -18.0000000000
116 -13.0000000000
143 -8.0000000000
155 -7.0000000000
173 -6.0000000000
176 -4.0000000000
203 -1.0000000000
230 141.9000000000
239 157.6100000000
266 169.2100000000
291 173.7700000000
332 182.1800000000
640 -16.0000000000
evaluations raw_y
1 -76.0000000000
2 -57.0000000000
6 -50.0000000000
14 -49.0000000000
20 -48.0000000000
26 -37.0000000000
38 -36.0000000000
53 -27.0000000000
83 -19.0000000000
113 -13.0000000000
119 -12.0000000000
143 -8.0000000000
152 -7.0000000000
176 -3.0000000000
203 -1.0000000000
212 180.3000000000
218 190.6500000000
221 196.5400000000
530 -14.0000000000
evaluations raw_y
1 -70.0000000000
2 -52.0000000000
6 -45.0000000000
23 -33.0000000000
53 -24.0000000000
83 -16.0000000000
113 -11.0000000000
116 -10.0000000000
143 -5.0000000000
173 -2.0000000000
188 -1.0000000000
209 161.4300000000
215 177.7600000000
224 186.1300000000
355 200.2600000000
656 -98.0000000000
evaluations raw_y
1 -111.0000000000
2 -85.0000000000
4 -65.0000000000
6 -56.0000000000
26 -44.0000000000
38 -43.0000000000
47 -42.0000000000
53 -32.0000000000
83 -26.0000000000
86 -24.0000000000
98 -23.0000000000
113 -16.0000000000
143 -10.0000000000
173 -6.0000000000
179 -5.0000000000
203 -3.0000000000
206 -2.0000000000
209 -1.0000000000
233 160.4300000000
239 165.5000000000
292 181.4400000000
600 -3.0000000000
evaluations raw_y
1 -174.0000000000
2 -136.0000000000
3 -94.0000000000
4 -72.0000000000
20 -60.0000000000
23 -56.0000000000
35 -47.0000000000
53 -35.0000000000
86 -26.0000000000
107 -25.0000000000
113 -17.0000000000
143 -11.0000000000
164 -10.0000000000
173 -6.0000000000
182 -5.0000000000
206 -3.0000000000
215 -2.0000000000
230 -1.0000000000
233 113.7900000000
236 159.2500000000
336 162.6400000000
448 164.5300000000
511 169.8800000000
590 175.5600000000
890 -1.0000000000
evaluations raw_y
1 -124.0000000000
2 -96.0000000000
5 -94.0000000000
6 -72.0000000000
12 -54.0000000000
16 -44.0000000000
23 -34.0000000000
50 -33.0000000000
56 -26.0000000000
65 -24.0000000000
83 -16.0000000000
113 -10.0000000000
143 -5.0000000000
173 -4.0000000000
179 -2.0000000000
191 -1.0000000000
203 161.3800000000
237 163.9300000000
247 168.8900000000
280 169.9000000000
319 170.3800000000
620 -1.0000000000
evaluations raw_y
1 -170.0000000000
2 -132.0000000000
4 -110.0000000000
6 -86.0000000000
8 -84.0000000000
17 -60.0000000000
18 -44.0000000000
23 -35.0000000000
53 -30.0000000000
62 -27.0000000000
83 -19.0000000000
113 -12.0000000000
149 -8.0000000000
176 -4.0000000000
206 149.1200000000
212 159.5700000000
254 160.8800000000
257 191.5300000000
560 -2.0000000000
evaluations raw_y
1 -180.0000000000
2 -140.0000000000
3 -112.0000000000
4 -86.0000000000
9 -78.0000000000
10 -59.0000000000
23 -48.0000000000
32 -44.0000000000
56 -36.0000000000
68 -34.0000000000
74 -32.0000000000
86 -25.0000000000
89 -24.0000000000
92 -23.0000000000
113 -16.0000000000
122 -14.0000000000
146 -10.0000000000
173 -5.0000000000
203 -4.0000000000
215 -3.0000000000
227 -1.0000000000
233 161.9300000000
245 167.9200000000
266 180.0300000000
267 192.6400000000
570 -1.0000000000
evaluations raw_y
1 -120.0000000000
2 -92.0000000000
4 -74.0000000000
11 -72.0000000000
12 -54.0000000000
41 -46.0000000000
44 -40.0000000000
56 -33.0000000000
59 -31.0000000000
74 -30.0000000000
83 -21.0000000000
113 -15.0000000000
122 -14.0000000000
146 -8.0000000000
179 -4.0000000000
209 -1.0000000000
212 174.5800000000
277 181.8400000000
298 182.5100000000
485 183.9400000000
512 184.1700000000
820 -1.0000000000
evaluations raw_y
1 -74.0000000000
2 -56.0000000000
6 -46.0000000000
23 -45.0000000000
26 -42.0000000000
29 -37.0000000000
44 -36.0000000000
53 -27.0000000000
59 -26.0000000000
68 -25.0000000000
83 -18.0000000000
92 -17.0000000000
113 -16.0000000000
119 -12.0000000000
122 -11.0000000000
143 -7.0000000000
158 -6.0000000000
176 -2.0000000000
221 175.1000000000
224 189.0000000000
227 197.6200000000
238 200.1900000000
254 210.4400000000
344 216.8400000000
644 -1.0000000000
evaluations raw_y
1 -113.0000000000
2 -87.0000000000
4 -78.0000000000
14 -70.0000000000
16 -58.0000000000
41 -46.0000000000
44 -44.0000000000
53 -37.0000000000
65 -36.0000000000
68 -35.0000000000
80 -34.0000000000
83 -27.0000000000
86 -24.0000000000
113 -17.0000000000
119 -16.0000000000
143 -10.0000000000
176 -5.0000000000
206 -3.0000000000
209 -1.0000000000
239 139.9000000000
242 145.4800000000
251 168.8300000000
297 184.7200000000
606 140.1900000000
evaluations raw_y
1 -164.0000000000
2 -128.0000000000
3 -69.0000000000
4 -52.0000000000
16 -46.0000000000
23 -34.0000000000
59 -24.0000000000
86 -16.0000000000
116 -10.0000000000
149 -6.0000000000
161 -5.0000000000
179 -1.0000000000
203 120.9400000000
209 128.3800000000
218 143.2100000000
227 159.2900000000
300 160.3200000000
310 191.1900000000
610 -2.0000000000
